Content ID,User ID_Reactions,Type_Reactions,Datetime,User ID_Content,Type_Content,Category,Type,Sentiment,Score
65545cfb-59bb-4dc1-a38b-82f268210da2,2941011b-f214-4430-8a14-e791ed0805bb,dislike,2021-04-24 04:14:37,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,audio,technology,dislike,negative,10
65545cfb-59bb-4dc1-a38b-82f268210da2,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,dislike,2020-10-17 21:17:42,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,audio,technology,dislike,negative,10
433607b3-eeb4-48b8-9263-9805c1b89d55,92423e9a-4e8c-49bc-be75-c819912696ce,dislike,2021-02-27 21:17:44,683d880b-3ccf-4f4d-8182-96e7a7a884bd,video,education,dislike,negative,10
1000371f-7758-4c44-a1bc-41fd836b0bcb,b7b551bd-8cdd-44f3-aef8-29bf82b51535,dislike,2021-01-10 17:47:53,2941011b-f214-4430-8a14-e791ed0805bb,audio,studying,dislike,negative,10
1000371f-7758-4c44-a1bc-41fd836b0bcb,f41d30f1-50c3-419c-a2d8-9043c7e568ca,dislike,2020-10-26 11:17:26,2941011b-f214-4430-8a14-e791ed0805bb,audio,studying,dislike,negative,10
5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,69f2735b-eee6-4fc1-a934-b31c20beb780,dislike,2020-11-30 14:14:19,85a3acae-0e71-49f4-a6ee-13d3df1f4962,video,studying,dislike,negative,10
de9796a6-d19d-4c41-a965-7aa4dcc69fee,289044c8-e74c-4814-898a-b3b5eba6e46e,dislike,2021-02-26 09:45:09,98411adf-cfc0-400d-aac8-e215571ef3f2,audio,technology,dislike,negative,10
e4466189-0b96-4cc4-9d7d-d0f27b982548,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,dislike,2020-10-25 16:30:05,bbe8f83c-af9c-4dab-b5fa-7925822e450d,GIF,education,dislike,negative,10
391a9aa4-c04a-431e-8366-712d92267c2b,375985a6-ae79-43d2-b7c6-b182d83f1eaf,dislike,2020-09-01 00:08:46,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,video,public speaking,dislike,negative,10
391a9aa4-c04a-431e-8366-712d92267c2b,596342af-6379-4551-8379-f4b805f9d576,dislike,2020-09-22 05:24:06,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,video,public speaking,dislike,negative,10
391a9aa4-c04a-431e-8366-712d92267c2b,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,dislike,2020-11-02 11:58:31,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,video,public speaking,dislike,negative,10
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,dislike,2020-12-24 05:32:18,69532ce2-1ffe-4187-8042-0230d115b24e,photo,food,dislike,negative,10
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7d8464e7-44df-46bd-b338-d599eb730ea2,dislike,2020-07-04 00:46:11,69532ce2-1ffe-4187-8042-0230d115b24e,photo,food,dislike,negative,10
36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,2ad548cd-a899-4992-972b-92cde9cea8f1,dislike,2021-03-27 14:47:45,69532ce2-1ffe-4187-8042-0230d115b24e,photo,food,dislike,negative,10
f01ec49c-3179-43bb-b127-2b1a73f34b06,33a8d02a-e255-4ffe-9d90-2df8c2914077,dislike,2021-04-19 09:23:32,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,photo,animals,dislike,negative,10
f01ec49c-3179-43bb-b127-2b1a73f34b06,094fbe49-da84-4445-9d28-7fc5f593f5ad,dislike,2020-08-22 15:50:59,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,photo,animals,dislike,negative,10
b6c24086-becf-4615-801e-c3c298a8d4e2,57617bf3-b7d0-49cb-8d88-7d8346656397,dislike,2020-10-24 15:43:42,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,photo,travel,dislike,negative,10
1beeffff-f261-435f-a109-6fafe46669d4,4cff698b-def1-497c-a78e-75058de67fe8,dislike,2020-12-08 18:01:21,ade9db41-034e-4b27-befb-42117025dab0,photo,public speaking,dislike,negative,10
1beeffff-f261-435f-a109-6fafe46669d4,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,dislike,2021-05-23 21:17:37,ade9db41-034e-4b27-befb-42117025dab0,photo,public speaking,dislike,negative,10
1beeffff-f261-435f-a109-6fafe46669d4,41b0ee09-2868-4c4b-a22d-b533a7fa46af,dislike,2021-06-03 13:25:16,ade9db41-034e-4b27-befb-42117025dab0,photo,public speaking,dislike,negative,10
2b6921de-e7f2-4e30-8feb-36bd41becaf0,e377a5c2-0378-4684-b7d1-5d80e04243ed,dislike,2020-12-01 13:05:48,ed1c744d-8561-4b41-b83c-7bf554fbca97,audio,travel,dislike,negative,10
2b6921de-e7f2-4e30-8feb-36bd41becaf0,6fd58dea-315a-4ab2-8023-424a6ff455cd,dislike,2020-10-18 22:46:53,ed1c744d-8561-4b41-b83c-7bf554fbca97,audio,travel,dislike,negative,10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,dislike,2021-01-26 14:35:38,094fbe49-da84-4445-9d28-7fc5f593f5ad,video,veganism,dislike,negative,10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,d74e1b39-7b34-4bcb-a24d-e215097187f5,dislike,2020-09-13 09:44:04,094fbe49-da84-4445-9d28-7fc5f593f5ad,video,veganism,dislike,negative,10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,dislike,2020-08-07 08:59:39,094fbe49-da84-4445-9d28-7fc5f593f5ad,video,veganism,dislike,negative,10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,3f2d07e5-3604-4873-9737-bb44340773d8,dislike,2021-05-30 19:24:01,094fbe49-da84-4445-9d28-7fc5f593f5ad,video,veganism,dislike,negative,10
b56a9e24-d0f2-4599-b893-c2889a15e1d6,542041fb-f361-4353-b0f0-442c1585317a,dislike,2020-06-30 13:41:11,094fbe49-da84-4445-9d28-7fc5f593f5ad,video,veganism,dislike,negative,10
d706b190-216c-4103-9107-fb7304766d68,1ee25417-3648-4220-9b8f-fc82d1ef450c,dislike,2020-06-24 09:34:53,cad2d54d-9555-4dfe-bfcd-7a584895a002,video,cooking,dislike,negative,10
d706b190-216c-4103-9107-fb7304766d68,69fcad9e-45a9-4189-b7e1-96b26c57c542,dislike,2021-05-11 14:42:39,cad2d54d-9555-4dfe-bfcd-7a584895a002,video,cooking,dislike,negative,10
d706b190-216c-4103-9107-fb7304766d68,bf721d00-4fa1-44b1-834f-4730cd51aefa,dislike,2020-12-21 04:41:28,cad2d54d-9555-4dfe-bfcd-7a584895a002,video,cooking,dislike,negative,10
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,63e1cb43-d3dc-491a-af16-209c1c152c44,dislike,2021-04-04 16:50:45,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,audio,tennis,dislike,negative,10
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,a5c65404-5894-4b87-82f2-d787cbee86b4,dislike,2020-07-11 08:10:35,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,audio,tennis,dislike,negative,10
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,2020-12-22 15:25:31,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,audio,tennis,dislike,negative,10
edc4a60a-b5ba-4178-b99e-9d34ed92599c,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,dislike,2020-06-23 10:02:53,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,technology,dislike,negative,10
edc4a60a-b5ba-4178-b99e-9d34ed92599c,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,2021-03-20 10:59:39,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,technology,dislike,negative,10
edc4a60a-b5ba-4178-b99e-9d34ed92599c,23cc47ff-e5cd-4915-828d-258aefce5a14,dislike,2020-08-10 19:38:41,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,technology,dislike,negative,10
509a5fb0-9bb2-4809-9f90-18ae007acc94,4291e9a9-b4a8-42e1-b032-520b16f93888,dislike,2020-12-01 06:01:09,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,video,dogs,dislike,negative,10
f1038e6c-5292-4e20-a866-675e1637d6b5,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,dislike,2020-12-27 22:02:53,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,soccer,dislike,negative,10
f1038e6c-5292-4e20-a866-675e1637d6b5,2546684f-0387-4c46-b19b-9a5ddb2ef221,dislike,2021-06-13 12:24:44,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,soccer,dislike,negative,10
f1038e6c-5292-4e20-a866-675e1637d6b5,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,dislike,2020-08-29 00:12:22,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,soccer,dislike,negative,10
f1038e6c-5292-4e20-a866-675e1637d6b5,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,dislike,2020-09-15 07:23:13,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,soccer,dislike,negative,10
f1038e6c-5292-4e20-a866-675e1637d6b5,f8926cfa-7036-4929-b5db-925c26daea1a,dislike,2021-05-21 00:15:06,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,soccer,dislike,negative,10
a784c1dd-e2ab-408d-a0c3-226a51d420e1,274ac4ac-395a-4f70-90e5-9771ac3db11b,dislike,2021-01-11 19:35:16,f86853a2-acda-4319-a50c-03f014248042,audio,technology,dislike,negative,10
a784c1dd-e2ab-408d-a0c3-226a51d420e1,3d5f257e-556b-4e19-b127-977bc5c4daed,dislike,2020-07-07 01:29:08,f86853a2-acda-4319-a50c-03f014248042,audio,technology,dislike,negative,10
5bb364a6-8646-4cdb-b1cf-09f4125718d8,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,dislike,2021-01-13 04:56:18,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,audio,soccer,dislike,negative,10
5bb364a6-8646-4cdb-b1cf-09f4125718d8,a559688e-3f10-436f-a25e-8ad553eacb89,dislike,2020-08-16 18:38:05,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,audio,soccer,dislike,negative,10
dd2f8912-9b97-40cb-ac5f-215f98d4d733,fc17ca61-7c66-4ceb-8504-32f58b438b45,dislike,2021-04-16 00:48:55,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,GIF,fitness,dislike,negative,10
dd2f8912-9b97-40cb-ac5f-215f98d4d733,69fcad9e-45a9-4189-b7e1-96b26c57c542,dislike,2020-08-21 19:50:45,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,GIF,fitness,dislike,negative,10
de95cdb1-a85a-40de-8467-892e2d1481af,b6d04982-1509-41ab-a700-b390d6cb4d02,dislike,2021-05-16 09:58:04,8abcf667-7be3-439f-97bb-3375a3de366c,video,education,dislike,negative,10
6199f5ca-cc02-410d-a408-e034946de162,de050611-e926-43bb-b1ea-502d8bd25bfc,dislike,2020-12-22 02:00:44,4baf648a-0ad5-412d-8250-5a0ff9289fbf,video,animals,dislike,negative,10
6199f5ca-cc02-410d-a408-e034946de162,1ebc46fa-edd3-4dec-bb45-c124daf83512,dislike,2020-09-01 07:17:09,4baf648a-0ad5-412d-8250-5a0ff9289fbf,video,animals,dislike,negative,10
6199f5ca-cc02-410d-a408-e034946de162,ce7c338c-cad4-408f-895b-510ca73a388b,dislike,2020-07-24 07:41:54,4baf648a-0ad5-412d-8250-5a0ff9289fbf,video,animals,dislike,negative,10
8490c29c-177f-4c21-9d37-d509f9287f30,83f8edc6-90b1-4f96-a80b-d6aa74103610,dislike,2021-01-18 11:44:42,c8145b49-3841-466e-9d49-a636ce2e7d1f,GIF,tennis,dislike,negative,10
8490c29c-177f-4c21-9d37-d509f9287f30,ed1c744d-8561-4b41-b83c-7bf554fbca97,dislike,2020-07-04 09:50:27,c8145b49-3841-466e-9d49-a636ce2e7d1f,GIF,tennis,dislike,negative,10
bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed,1a1be722-70b0-47e0-a737-1700cffa1e6d,dislike,2020-09-07 14:41:21,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,video,science,dislike,negative,10
bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed,05782669-264e-4c14-990e-14c8dbb13bef,dislike,2020-08-21 23:45:20,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,video,science,dislike,negative,10
bf8e2e7a-7a90-47f8-8dd6-01f8c6aa32ed,afab7336-04d3-45fe-8917-0327c56e7435,dislike,2020-10-28 14:56:08,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,video,science,dislike,negative,10
5651450a-d330-46e6-bac9-c7c7e7defaf2,e3417115-6e56-4f55-a4ae-70353582a8c4,dislike,2020-11-27 09:20:40,bf721d00-4fa1-44b1-834f-4730cd51aefa,photo,animals,dislike,negative,10
7c2e209e-acea-4246-a32d-636e2f2cc2c1,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,dislike,2020-09-11 15:52:23,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,video,dogs,dislike,negative,10
2eb7feec-26a4-4949-8470-3e66c16536e9,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,dislike,2021-06-08 16:10:53,a81df767-7da1-4844-b63c-fee4c9c7895d,video,tennis,dislike,negative,10
2eb7feec-26a4-4949-8470-3e66c16536e9,b1954833-b6a5-4c6c-9709-80686b7768c4,dislike,2020-06-27 08:16:43,a81df767-7da1-4844-b63c-fee4c9c7895d,video,tennis,dislike,negative,10
f783f128-6f66-4ef3-a190-5afc29d17012,40e643fb-369c-4ecb-beb7-810114f331fa,dislike,2021-02-26 18:30:51,cad2d54d-9555-4dfe-bfcd-7a584895a002,GIF,tennis,dislike,negative,10
f783f128-6f66-4ef3-a190-5afc29d17012,bc142f57-1307-46c6-9975-8c3a1e5f540c,dislike,2020-06-27 12:59:00,cad2d54d-9555-4dfe-bfcd-7a584895a002,GIF,tennis,dislike,negative,10
f783f128-6f66-4ef3-a190-5afc29d17012,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,dislike,2021-01-16 16:48:30,cad2d54d-9555-4dfe-bfcd-7a584895a002,GIF,tennis,dislike,negative,10
7bb8c7ec-8d65-43e8-a9fb-ac01936b18cc,306662a5-e17a-44a4-bb67-cc858ae1dccd,dislike,2020-12-28 19:17:38,8abcf667-7be3-439f-97bb-3375a3de366c,video,cooking,dislike,negative,10
6e418568-a2b9-4d08-b241-06362c96a7f1,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,dislike,2020-12-16 02:18:26,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,video,food,dislike,negative,10
93c0f4f6-8c1e-453e-8df0-3015b1e76376,4ce3f877-96ea-4a37-8107-1176126d9d97,dislike,2021-05-25 00:49:31,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,video,technology,dislike,negative,10
34123572-64b7-4f3d-b098-a2651d882fb2,5d454588-283d-459d-915d-c48a2cb4c27f,dislike,2020-06-22 20:30:06,6178d76a-af2e-4453-93ee-02ca23ed3fdc,video,dogs,dislike,negative,10
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,4291e9a9-b4a8-42e1-b032-520b16f93888,dislike,2020-08-27 20:36:13,3954373b-2411-4d3a-98ba-03bafc1a1a6d,audio,culture,dislike,negative,10
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,dislike,2020-10-25 09:22:25,3954373b-2411-4d3a-98ba-03bafc1a1a6d,audio,culture,dislike,negative,10
27fffa3e-000d-4f29-9358-5b0d2280d18c,98511140-45c4-4faa-9962-fea5ad618ea3,dislike,2021-03-16 08:07:45,9664d628-9163-4aae-94e0-311f3bdb2f11,video,dogs,dislike,negative,10
3c092e34-bac9-4e63-a7fa-0608fb73914f,69f2735b-eee6-4fc1-a934-b31c20beb780,dislike,2020-12-22 12:37:45,054b5d2a-7ee3-49c8-912a-1cf58389ae60,video,soccer,dislike,negative,10
3c092e34-bac9-4e63-a7fa-0608fb73914f,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,dislike,2020-11-22 16:27:52,054b5d2a-7ee3-49c8-912a-1cf58389ae60,video,soccer,dislike,negative,10
c136ae25-d882-4e2c-b515-5727ad2626a5,15cf4392-8541-422b-8957-a9c0380c11d9,dislike,2021-04-28 16:33:34,b841358a-d8ff-412e-b940-3a95fd31291b,photo,soccer,dislike,negative,10
43e53b12-71cb-4aad-9cb7-8c3572053230,20d507a0-fdba-4c04-a30c-bd18273accdc,dislike,2021-03-20 02:54:49,3e65775b-36e4-495d-9c45-28127fb3da5f,audio,fitness,dislike,negative,10
43e53b12-71cb-4aad-9cb7-8c3572053230,e377a5c2-0378-4684-b7d1-5d80e04243ed,dislike,2021-05-09 04:48:28,3e65775b-36e4-495d-9c45-28127fb3da5f,audio,fitness,dislike,negative,10
a58c963f-1bec-4eee-b66f-60062a9dd96e,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,dislike,2020-09-14 12:34:06,da97952a-2eba-46c4-a19e-3df3c40a1524,video,dogs,dislike,negative,10
2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,4ef2c812-b152-4a72-a443-f4ff787d7b0d,dislike,2020-12-10 02:26:21,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,audio,travel,dislike,negative,10
2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,4027aa31-4bda-4e1d-92f7-49de962e8da9,dislike,2020-10-29 00:52:14,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,audio,travel,dislike,negative,10
748ab616-8066-4c61-b6af-d7442545d12a,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,dislike,2021-01-07 08:30:24,a8d09ab9-44c6-493c-afdf-93888822a4b0,audio,veganism,dislike,negative,10
748ab616-8066-4c61-b6af-d7442545d12a,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,dislike,2020-07-04 15:02:14,a8d09ab9-44c6-493c-afdf-93888822a4b0,audio,veganism,dislike,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,acd90ee9-84cd-465e-88e3-f128dd0cc1da,dislike,2021-05-10 07:14:32,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,GIF,food,dislike,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,b7e4b060-7b74-408f-b7d7-67a5e1dbfce3,dislike,2021-01-04 04:27:20,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,GIF,food,dislike,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,9e9cf8e7-6731-47da-bc0f-3a487e835586,dislike,2021-03-10 04:44:53,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,GIF,food,dislike,negative,10
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,dislike,2021-06-15 20:32:53,18421d97-6f86-4d21-a7b1-dcc57dd8be76,GIF,fitness,dislike,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,dislike,2020-06-28 21:40:14,6178d76a-af2e-4453-93ee-02ca23ed3fdc,photo,science,dislike,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,a94a7d87-65df-4c21-847a-0e8af6cb5c02,dislike,2021-03-15 10:24:05,6178d76a-af2e-4453-93ee-02ca23ed3fdc,photo,science,dislike,negative,10
d0e55134-c60e-4a05-999c-d7697b4901f0,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,dislike,2021-05-20 04:47:25,cf34e8ee-f508-47bc-baa1-bcc576e1084d,GIF,cooking,dislike,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,dislike,2020-08-07 02:54:22,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,video,public speaking,dislike,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,fe1c151b-1a95-43fa-9a4c-f3214adba852,dislike,2021-04-27 14:34:30,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,video,public speaking,dislike,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,192a526b-4952-4bda-b659-4661dab12716,dislike,2021-05-16 11:02:23,8f41c07f-db4f-44f3-ae81-1f99cee047eb,audio,studying,dislike,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,dislike,2020-11-06 17:58:25,8f41c07f-db4f-44f3-ae81-1f99cee047eb,audio,studying,dislike,negative,10
e6b61eab-6879-4618-b189-476f27f02fdd,f62c96d8-5b1e-45c6-8a65-b36a9387827d,dislike,2020-12-26 10:39:49,26c6734f-42b6-48f8-a08e-e1c3a79019d0,audio,science,dislike,negative,10
27ec2b21-a749-4181-b182-150a174fc277,45064aca-5e28-4b1f-be64-202fc5e0daba,dislike,2021-05-02 07:12:49,bec3a622-1373-49c2-9d57-e0281c34f5cf,GIF,animals,dislike,negative,10
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,6e9c7f30-264a-4aa0-b3ac-36e852d10906,dislike,2021-02-27 08:35:28,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,video,food,dislike,negative,10
1f466010-5c87-4b81-be83-5856481231fb,4607d7b0-3313-49b8-9f73-5b8227fc5b67,dislike,2020-12-10 00:35:46,324e384a-9963-4d17-94aa-21859ea85062,GIF,soccer,dislike,negative,10
496645a7-64f7-4c56-94f5-a71671cb262e,3d13e0d3-e765-4065-9221-3f864689b9e0,dislike,2020-07-10 16:23:43,9a5c1dcc-d26b-4303-b487-3075e7d34e02,GIF,dogs,dislike,negative,10
496645a7-64f7-4c56-94f5-a71671cb262e,5ff89fb3-b364-494f-b62d-07097b2ffa12,dislike,2020-06-21 06:07:09,9a5c1dcc-d26b-4303-b487-3075e7d34e02,GIF,dogs,dislike,negative,10
d6d4ec49-4210-44de-9f90-c93dfbeed084,80c36ce2-2cef-4a47-a563-d2a60a2b1825,dislike,2020-06-22 12:40:50,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,video,tennis,dislike,negative,10
d6d4ec49-4210-44de-9f90-c93dfbeed084,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,dislike,2021-02-15 01:23:41,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,video,tennis,dislike,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,e57c1d53-11ce-4df6-bb4b-85647776fd6d,dislike,2020-12-22 19:26:10,47def058-01cc-478f-9830-eaddcccac633,audio,food,dislike,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,8d3661fd-d953-4c1b-857d-82b3e34f569e,dislike,2020-11-20 07:16:10,47def058-01cc-478f-9830-eaddcccac633,audio,food,dislike,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,ddc4db8e-0000-48c4-8fdb-d32af87fb823,dislike,2021-05-01 03:27:57,47def058-01cc-478f-9830-eaddcccac633,audio,food,dislike,negative,10
229d5bad-c1e4-439c-8978-0efdcdfea4d1,72d2587e-8fae-4626-a73d-352e6465ba0f,dislike,2020-07-08 14:59:44,47def058-01cc-478f-9830-eaddcccac633,audio,food,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,dislike,2021-05-21 23:59:50,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,de39bbda-66a8-4c52-835a-7a104cf7f081,dislike,2021-04-20 07:06:15,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,eb74e88c-1bf5-402f-987e-90a5977ae1e3,dislike,2020-07-12 21:35:30,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,0c5b0547-820a-4beb-832e-3162f74ccfa7,dislike,2021-03-31 20:38:49,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,374634b7-aead-4f2f-9303-c15f456c4094,dislike,2021-03-13 19:53:30,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
80d4bec9-6441-41a2-be74-0eec3e5317ef,561b08d6-1084-4115-933d-db3e60edfd8b,dislike,2021-06-08 22:42:00,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,dislike,negative,10
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,ef629f00-391d-4a79-af74-77a9afdbbd41,dislike,2021-06-06 04:58:00,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,GIF,science,dislike,negative,10
457d54ed-e0bf-4574-80e3-561c1bbc4d3e,41cd692a-be3c-4acd-a2c8-184586bdc180,dislike,2020-09-29 05:00:48,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,GIF,science,dislike,negative,10
57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,fa3e42f0-71d8-455f-b024-e52d5c27a145,dislike,2021-02-16 21:22:17,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,audio,cooking,dislike,negative,10
ff883828-a610-492d-8635-8a777eaad25f,de050611-e926-43bb-b1ea-502d8bd25bfc,dislike,2021-04-08 17:46:11,ded166ee-173b-4a56-bc6d-464c35709670,photo,education,dislike,negative,10
ff883828-a610-492d-8635-8a777eaad25f,c3988ef2-7e28-4db7-8981-c69f61a3bfce,dislike,2021-04-07 00:18:35,ded166ee-173b-4a56-bc6d-464c35709670,photo,education,dislike,negative,10
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,3ae50cc3-39cc-440a-8e31-3215011f2762,dislike,2020-10-16 12:59:21,98411adf-cfc0-400d-aac8-e215571ef3f2,GIF,food,dislike,negative,10
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,d1a89d23-7d17-4949-9e1a-637317141f3d,dislike,2021-04-11 21:36:09,98411adf-cfc0-400d-aac8-e215571ef3f2,GIF,food,dislike,negative,10
88d65e30-7ca0-4f32-a020-45c4cb3d9632,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,dislike,2020-07-15 03:13:58,2dd186bb-7a28-4e80-99c7-f1936afc7b49,audio,travel,dislike,negative,10
05776481-7b58-46d8-abf6-bf4de7831287,17bc2431-754a-46e8-81e2-32820d3fc612,dislike,2020-08-04 10:43:31,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,travel,dislike,negative,10
05776481-7b58-46d8-abf6-bf4de7831287,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,dislike,2021-06-13 23:34:58,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,travel,dislike,negative,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,c3988ef2-7e28-4db7-8981-c69f61a3bfce,dislike,2020-08-14 22:02:56,e74edcea-5db4-4412-a4ce-eb7c5adc314a,GIF,animals,dislike,negative,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,dislike,2021-06-05 23:40:33,e74edcea-5db4-4412-a4ce-eb7c5adc314a,GIF,animals,dislike,negative,10
